,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
33,1.0,0.1176470588235294,1.0,1.0,0.055793991416309016,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.6785714285714286,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
34,0.6666666666666666,0.1176470588235294,0.5,0.3333333333333333,0.06734896005282272,0.0,0.25,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.25000000000000006,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0
35,0.3333333333333333,0.6029411764705882,1.0,0.4444444444444444,0.24738637614174097,0.0,0.25,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.10714285714285715,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0
36,1.0,0.6470588235294117,1.0,0.7777777777777777,0.32243864861890614,0.0,0.5,0.0,0.6666666666666666,0.0,0.6666666666666667,1.0,0.21428571428571425,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
37,0.6666666666666666,0.20588235294117646,0.5,0.4444444444444444,0.10179377132166832,0.0,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.32142857142857145,0.5,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,1.0
38,0.6666666666666666,0.08823529411764706,0.5,0.5555555555555556,0.0536480686695279,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.32142857142857145,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
39,0.3333333333333333,0.07352941176470588,0.5,0.4444444444444444,0.011444921316165951,0.0,0.5,1.0,0.6666666666666666,0.0,0.6666666666666667,0.0,0.0892857142857143,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
40,1.0,0.38235294117647056,0.5,0.4444444444444444,0.11461428414218112,0.5,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.19642857142857145,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
41,0.3333333333333333,0.1176470588235294,0.5,0.4444444444444444,0.04996148343787829,0.5,0.5,0.6666666666666667,0.0,0.0,0.0,0.6666666666666666,0.125,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
42,0.3333333333333333,0.20588235294117646,0.75,0.6666666666666666,0.32761087267525035,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.44642857142857145,1.0,0.5,0.0,0.3333333333333333,1.0,1.0,0.0,0.0
43,0.0,0.38235294117647056,1.0,0.1111111111111111,0.3266754704522945,0.25,0.75,0.0,1.0,0.0,1.0,0.6666666666666666,0.0892857142857143,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
44,0.0,0.6470588235294117,1.0,0.1111111111111111,0.324254429404644,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.6964285714285714,0.5,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0
45,1.0,0.10294117647058824,1.0,0.0,0.06289204357873886,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.28571428571428575,1.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
46,1.0,0.47058823529411764,0.5,0.4444444444444444,0.1127434796962694,0.5,1.0,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.35714285714285715,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
47,0.0,0.029411764705882346,0.5,0.1111111111111111,0.06063607351160999,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.07142857142857145,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,1.0,0.10294117647058824,1.0,0.0,0.38395510069329813,0.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.35714285714285715,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
49,1.0,0.1176470588235294,0.5,0.4444444444444444,0.10030813249697369,0.25,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.16071428571428575,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
50,0.3333333333333333,0.2941176470588235,0.75,0.3333333333333333,0.11461428414218112,1.0,0.25,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.17857142857142855,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
51,0.3333333333333333,0.338235294117647,0.75,0.1111111111111111,0.3144602178936943,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.19642857142857145,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
52,1.0,0.1176470588235294,0.5,0.4444444444444444,0.055683944095961266,0.0,0.5,0.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.10714285714285715,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
53,1.0,0.20588235294117646,0.5,0.1111111111111111,0.17211400902388027,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.21428571428571425,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
54,0.3333333333333333,0.47058823529411764,0.75,0.0,0.10867172884340266,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.6785714285714286,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0
55,1.0,0.029411764705882346,0.25,0.0,0.029327610872675252,1.0,0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.125,0.5,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
56,0.3333333333333333,0.1176470588235294,0.5,0.4444444444444444,0.3421371189611533,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.5892857142857142,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0
57,1.0,0.47058823529411764,1.0,0.4444444444444444,0.5126004181798173,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.21428571428571425,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
58,0.6666666666666666,0.20588235294117646,0.5,0.0,0.09414548255749973,0.0,1.0,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.07142857142857145,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
59,0.0,0.47058823529411764,1.0,0.3333333333333333,0.32898646417959726,0.0,0.25,1.0,0.3333333333333333,0.5,1.0,1.0,0.07142857142857145,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0
60,0.3333333333333333,0.07352941176470588,0.5,1.0,0.0627819962583911,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
61,0.3333333333333333,0.16176470588235292,1.0,0.4444444444444444,0.07081545064377683,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.5535714285714286,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0
62,0.3333333333333333,0.47058823529411764,0.0,1.0,0.09370529327610873,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.75,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
63,0.3333333333333333,0.6470588235294117,0.0,1.0,0.7797402883239792,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.10714285714285715,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,1.0
64,1.0,0.2941176470588235,0.5,0.4444444444444444,0.16127434796962695,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.125,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
65,1.0,0.338235294117647,0.5,0.6666666666666666,0.2718168812589414,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.5178571428571428,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.0
66,1.0,0.1176470588235294,0.5,0.4444444444444444,0.10570045119401342,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.17857142857142855,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
67,0.3333333333333333,0.1176470588235294,0.5,0.0,0.041652910751623196,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0535714285714286,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
68,1.0,0.47058823529411764,0.5,0.7777777777777777,0.08633212281280951,0.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,0.32142857142857145,0.5,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0
69,1.0,0.47058823529411764,0.5,0.4444444444444444,0.11797072741278751,1.0,0.5,1.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.10714285714285715,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
70,1.0,0.47058823529411764,0.5,0.1111111111111111,0.4337515131506548,0.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.19642857142857145,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
71,1.0,0.044117647058823525,1.0,0.4444444444444444,0.02641135688345989,1.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.48214285714285715,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0
72,0.0,0.058823529411764705,1.0,0.2222222222222222,0.05029162539892153,0.0,1.0,0.6666666666666667,0.6666666666666666,0.0,1.0,1.0,0.5714285714285714,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0
73,0.3333333333333333,0.5588235294117647,1.0,1.0,0.3138549576317817,0.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.39285714285714285,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
74,0.0,0.47058823529411764,0.5,0.7777777777777777,0.09502586112028172,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.37499999999999994,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0
75,0.0,0.1176470588235294,1.0,0.1111111111111111,0.0702101903818642,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.8392857142857144,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
76,0.0,0.5588235294117647,0.5,0.4444444444444444,0.20441289754594477,0.0,0.25,1.0,0.6666666666666666,0.0,0.6666666666666667,0.6666666666666666,0.26785714285714285,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,1.0
77,0.3333333333333333,0.10294117647058824,0.75,0.4444444444444444,0.24876196764608782,0.0,0.75,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.5714285714285714,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
78,1.0,0.7352941176470588,0.0,0.1111111111111111,0.5054473423572136,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.35714285714285715,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
79,0.3333333333333333,0.38235294117647056,0.5,0.3333333333333333,0.19709475074281943,0.0,0.25,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0535714285714286,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
80,1.0,0.2941176470588235,0.5,0.4444444444444444,0.3132496973698691,1.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.44642857142857145,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0
81,1.0,0.16176470588235292,0.5,0.4444444444444444,0.0529877847474414,0.5,1.0,1.0,0.6666666666666666,0.0,0.6666666666666667,0.3333333333333333,0.49999999999999994,0.5,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
82,1.0,0.20588235294117646,0.5,1.0,0.07252118410916694,0.25,0.5,0.6666666666666667,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0892857142857143,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
83,0.0,0.2941176470588235,0.5,0.2222222222222222,0.08281060856168151,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.6964285714285714,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.0
84,0.0,0.08823529411764706,0.5,0.4444444444444444,0.1136238582590514,0.0,1.0,0.6666666666666667,0.6666666666666666,0.0,1.0,0.0,0.5892857142857142,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
85,1.0,0.1176470588235294,1.0,1.0,0.06393749312204247,0.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.17857142857142855,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
86,0.3333333333333333,0.20588235294117646,1.0,0.3333333333333333,0.05749972488169913,0.0,0.25,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.14285714285714285,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
87,0.3333333333333333,0.47058823529411764,0.5,0.7777777777777777,0.6802024870694399,0.25,0.5,0.0,0.6666666666666666,0.0,1.0,1.0,0.49999999999999994,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,1.0
88,0.0,0.20588235294117646,0.5,0.0,0.10999229668757565,0.25,0.75,1.0,0.6666666666666666,0.0,0.6666666666666667,0.6666666666666666,0.19642857142857145,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0
89,0.0,0.1176470588235294,0.0,0.6666666666666666,0.047210300429184546,0.0,0.75,1.0,0.6666666666666666,0.0,0.6666666666666667,0.0,0.16071428571428575,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0
90,1.0,0.1176470588235294,1.0,0.4444444444444444,0.020248706943985912,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.6607142857142858,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
91,0.0,0.1176470588235294,1.0,0.1111111111111111,0.06377242214152085,0.0,1.0,1.0,0.6666666666666666,0.0,0.6666666666666667,0.0,0.625,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
92,1.0,0.1176470588235294,1.0,0.4444444444444444,0.030097942115109497,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.25000000000000006,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,1.0
93,0.6666666666666666,0.2941176470588235,1.0,0.3333333333333333,0.18526466380543635,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.01785714285714285,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
94,0.3333333333333333,0.1176470588235294,0.5,0.0,0.05876526906569825,0.75,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.625,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
95,0.3333333333333333,0.7352941176470588,0.0,1.0,0.8635963464289644,0.0,0.25,0.6666666666666667,0.6666666666666666,0.0,1.0,1.0,0.6964285714285714,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0
96,1.0,0.1176470588235294,1.0,0.7777777777777777,0.09695168922636734,1.0,0.75,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.75,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
97,0.3333333333333333,0.20588235294117646,0.5,1.0,0.13051612193243095,0.25,0.5,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.26785714285714285,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
98,0.3333333333333333,0.47058823529411764,1.0,0.4444444444444444,0.11483437878287663,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.30357142857142855,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
99,0.3333333333333333,0.23529411764705882,0.75,0.1111111111111111,0.37454605480356556,1.0,0.75,0.6666666666666667,0.6666666666666666,0.0,1.0,0.3333333333333333,0.30357142857142855,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0
100,1.0,0.2941176470588235,0.5,0.0,0.06707384175195334,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.39285714285714285,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
101,0.3333333333333333,0.47058823529411764,0.5,0.4444444444444444,0.1140640475404424,0.0,0.75,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0892857142857143,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
102,1.0,0.029411764705882346,0.75,0.4444444444444444,0.037526136238582586,0.0,0.5,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0892857142857143,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
103,0.3333333333333333,0.07352941176470588,1.0,0.3333333333333333,0.09183448883019699,0.0,0.75,1.0,0.6666666666666666,0.0,0.6666666666666667,0.6666666666666666,0.28571428571428575,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
104,1.0,0.1176470588235294,0.5,0.1111111111111111,0.12077693408165512,1.0,0.25,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.125,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
105,0.3333333333333333,0.2941176470588235,1.0,0.2222222222222222,0.6431165401122483,0.0,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666667,0.6666666666666666,0.35714285714285715,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,1.0
106,1.0,0.20588235294117646,0.25,0.0,0.34158688235941453,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.35714285714285715,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,1.0
107,0.3333333333333333,0.1176470588235294,0.5,0.0,0.32067789149334214,0.0,0.75,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.23214285714285715,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
108,0.0,0.2941176470588235,0.5,0.3333333333333333,0.4110817651590184,1.0,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.19642857142857145,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,1.0,0.0
109,0.3333333333333333,0.14705882352941174,0.5,1.0,0.06382744580169472,0.5,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.28571428571428575,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
110,0.3333333333333333,0.029411764705882346,0.75,1.0,0.06597336854847584,0.25,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.21428571428571425,0.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0
111,0.6666666666666666,0.16176470588235292,0.5,0.7777777777777777,0.007813359744690218,0.0,0.25,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.07142857142857145,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
